"date_bird","daily_dist","id"
2023-04-12,3520.28333117546,"Brook"
2023-04-13,2737.83261017197,"Brook"
2023-04-14,3933.72131869337,"Brook"
2023-04-15,2031.66863384593,"Brook"
2023-04-16,2459.20495955051,"Brook"
2023-04-17,3172.68723302693,"Brook"
2023-04-18,4345.51415468244,"Brook"
2023-04-19,795.829247047222,"Brook"
2023-04-20,2393.32590010463,"Brook"
2023-04-21,1949.14374711648,"Brook"
2023-04-22,2528.95018220599,"Brook"
2023-04-23,850.984846584012,"Brook"
2023-04-24,1989.67680099409,"Brook"
2023-04-25,1938.35214905215,"Brook"
2023-04-26,4079.46458064155,"Brook"
2023-04-27,2856.17449077919,"Brook"
2023-04-28,1515.91824705308,"Brook"
2023-04-29,585.899923360534,"Brook"
2023-04-30,1557.81116457595,"Brook"
2023-05-01,2634.3975847786,"Brook"
2023-05-02,2693.73932880228,"Brook"
2023-05-03,2890.64330030686,"Brook"
2023-05-04,1939.18131658626,"Brook"
2023-05-05,3256.70567630212,"Brook"
2023-05-06,2391.93010597581,"Brook"
2023-05-07,2629.04326081614,"Brook"
2023-05-08,2971.62082849542,"Brook"
2023-05-09,2507.26212688371,"Brook"
2023-05-10,2507.53437389707,"Brook"
2023-05-11,3483.8761709115,"Brook"
2023-05-12,1292.90689001078,"Brook"
2023-05-13,2787.81829768425,"Brook"
2023-05-14,2208.48503502318,"Brook"
2023-05-15,1731.03459065541,"Brook"
2023-05-16,2293.35583315764,"Brook"
2023-05-17,2290.62226866548,"Brook"
2023-05-18,1518.13887810761,"Brook"
2023-05-19,2169.03910922349,"Brook"
2023-05-20,3925.96684375093,"Brook"
