"x","y","npoints","id","date"
275293.830013142,5802893.76922647,97,"Aurora",2022-12-29
275254.933921569,5802895.73254943,91,"Aurora",2022-12-30
275237.505567401,5802893.14895686,86,"Aurora",2022-12-31
275233.929581144,5802899.98223324,86,"Aurora",2023-01-01
275261.041423536,5802869.02785985,88,"Aurora",2023-01-02
275233.630815097,5802876.03207362,85,"Aurora",2023-01-03
275296.906323882,5802883.931606,89,"Aurora",2023-01-04
275291.548755516,5802887.43756991,93,"Aurora",2023-01-05
275272.286924197,5802885.38529365,94,"Aurora",2023-01-06
275245.643218925,5802887.95550777,79,"Aurora",2023-01-07
275237.286053663,5802874.38840876,86,"Aurora",2023-01-08
275200.038448061,5802861.17178708,79,"Aurora",2023-01-09
275251.983356902,5802883.32389414,83,"Aurora",2023-01-10
275237.898424429,5802895.78381774,84,"Aurora",2023-01-11
275262.481982739,5802877.89733171,84,"Aurora",2023-01-12
275257.883823205,5802886.32313826,86,"Aurora",2023-01-13
275299.147699868,5802879.99698154,84,"Aurora",2023-01-14
275292.306712681,5802885.18593337,84,"Aurora",2023-01-15
275286.539513551,5802874.24996207,81,"Aurora",2023-01-16
275235.280157827,5802887.64880582,83,"Aurora",2023-01-17
275289.880641324,5802885.61868512,84,"Aurora",2023-01-18
275243.138638663,5802921.46635667,83,"Aurora",2023-01-19
275249.568543235,5802839.52675726,91,"Aurora",2023-01-20
275248.231676661,5802889.14727505,83,"Aurora",2023-01-21
275159.747075561,5802994.57634322,83,"Aurora",2023-01-22
275287.194575858,5802888.54097584,63,"Aurora",2023-01-23
275273.020455525,5802895.65878647,81,"Aurora",2023-01-24
275300.078094609,5802885.98881749,79,"Aurora",2023-01-25
275242.30842027,5802872.79774907,82,"Aurora",2023-01-26
275295.473856223,5802882.18888425,81,"Aurora",2023-01-27
275247.033331911,5802894.59622754,82,"Aurora",2023-01-28
275281.608944194,5802892.31266443,77,"Aurora",2023-01-29
275289.234280005,5802887.56407698,82,"Aurora",2023-01-30
275253.149880927,5802893.53970164,81,"Aurora",2023-01-31
275258.007026955,5802895.85792909,87,"Aurora",2023-02-01
275271.419273397,5802894.99458356,83,"Aurora",2023-02-02
275250.584461086,5802904.77182828,88,"Aurora",2023-02-03
275255.93823026,5802900.93874457,87,"Aurora",2023-02-04
275245.60478015,5802919.64025303,76,"Aurora",2023-02-05
275255.212917015,5802895.78445729,84,"Aurora",2023-02-06
275255.56504292,5802894.36797829,79,"Aurora",2023-02-07
275256.20203568,5802907.55156715,80,"Aurora",2023-02-08
275253.690562983,5802888.96020271,78,"Aurora",2023-02-09
275247.572692494,5802893.0395326,74,"Aurora",2023-02-10
275299.043125314,5802880.33485543,79,"Aurora",2023-02-11
275302.318562748,5802884.78881179,80,"Aurora",2023-02-12
275289.727612502,5802899.47474441,81,"Aurora",2023-02-13
275298.796798153,5802883.43719087,80,"Aurora",2023-02-14
275248.590529855,5802887.21264531,78,"Aurora",2023-02-15
275293.492978094,5802881.56926604,76,"Aurora",2023-02-16
275247.005983581,5802875.59874368,80,"Aurora",2023-02-17
275273.028417809,5802897.4982315,75,"Aurora",2023-02-18
275254.307226754,5802885.56141999,77,"Aurora",2023-02-19
275266.581531515,5802895.39846367,74,"Aurora",2023-02-20
275297.965248588,5802889.27684928,80,"Aurora",2023-02-21
275261.604607827,5802895.5065728,76,"Aurora",2023-02-22
275262.846354837,5802897.26432511,75,"Aurora",2023-02-23
275282.960438129,5802887.91331943,75,"Aurora",2023-02-24
275258.400196651,5802902.27118453,72,"Aurora",2023-02-25
275286.387288769,5802884.39760788,75,"Aurora",2023-02-26
275262.689044323,5802905.01024906,73,"Aurora",2023-02-27
275267.300375799,5802891.28762148,77,"Aurora",2023-02-28
275166.014927691,5802947.97446939,74,"Aurora",2023-03-01
275123.695925327,5802955.08449428,76,"Aurora",2023-03-02
275287.166742205,5802885.17715446,73,"Aurora",2023-03-03
275267.653680541,5802897.55990754,70,"Aurora",2023-03-04
275250.531779878,5802908.84007031,75,"Aurora",2023-03-05
275262.288315006,5802904.32459096,70,"Aurora",2023-03-06
275297.738717134,5802876.30610153,74,"Aurora",2023-03-07
275273.401085163,5802869.35095743,76,"Aurora",2023-03-08
275297.38105461,5802878.32557597,76,"Aurora",2023-03-09
275305.73676696,5802883.48841424,64,"Aurora",2023-03-10
275302.335396901,5802878.13850879,70,"Aurora",2023-03-11
275278.980037074,5802897.26800632,73,"Aurora",2023-03-12
275254.344646293,5802893.28987157,68,"Aurora",2023-03-13
275300.762000612,5802876.44983711,73,"Aurora",2023-03-14
275293.806837058,5802865.3594318,72,"Aurora",2023-03-15
275495.481458099,5802686.31666673,67,"Aurora",2023-03-16
275537.610611297,5802637.91051642,55,"Aurora",2023-03-17
275287.374502655,5802875.08518225,69,"Aurora",2023-03-18
275370.302527145,5802758.46007018,60,"Aurora",2023-03-19
275215.623811131,5802889.24643887,55,"Aurora",2023-03-20
275237.114135892,5802933.95008667,68,"Aurora",2023-03-21
275127.080185241,5802963.80234652,72,"Aurora",2023-03-22
275104.652293603,5802965.00769262,68,"Aurora",2023-03-23
275107.965262844,5802975.72057564,73,"Aurora",2023-03-24
275098.072529356,5802983.73649993,70,"Aurora",2023-03-25
275310.102620527,5802874.03612026,70,"Aurora",2023-03-26
275297.064435353,5802891.76948938,68,"Aurora",2023-03-27
275218.746021672,5802857.6260994,71,"Aurora",2023-03-28
275101.122096773,5802927.12786492,70,"Aurora",2023-03-29
275095.062356076,5802933.88866508,69,"Aurora",2023-03-30
275092.929513982,5802942.53024542,70,"Aurora",2023-03-31
275099.79077277,5802941.0241398,69,"Aurora",2023-04-01
275095.39397992,5802930.28096093,66,"Aurora",2023-04-02
275104.832360746,5802968.372599,67,"Aurora",2023-04-03
275083.74011882,5802908.6769378,67,"Aurora",2023-04-04
275073.644558532,5802896.66970172,68,"Aurora",2023-04-05
275067.374024402,5802897.35802486,67,"Aurora",2023-04-06
275056.954847322,5802912.55802452,67,"Aurora",2023-04-07
275087.680347068,5802979.47498441,65,"Aurora",2023-04-08
275078.343874067,5802970.35443826,65,"Aurora",2023-04-09
275087.651634568,5802961.591611,64,"Aurora",2023-04-10
275090.393489472,5802970.88613521,66,"Aurora",2023-04-11
275114.373288497,5802968.22086178,65,"Aurora",2023-04-12
275096.755846317,5802964.52050539,63,"Aurora",2023-04-13
275084.835273327,5802969.57552365,67,"Aurora",2023-04-14
275101.738832136,5802964.24525363,62,"Aurora",2023-04-15
275089.848570627,5802940.31602394,66,"Aurora",2023-04-16
275089.2938393,5802942.02969723,63,"Aurora",2023-04-17
275085.819238776,5802969.99677769,66,"Aurora",2023-04-18
275085.485861973,5802954.03406605,65,"Aurora",2023-04-19
275083.31165003,5802970.63427776,64,"Aurora",2023-04-20
275092.677154259,5802957.00146737,65,"Aurora",2023-04-21
275101.09450399,5802937.20190869,62,"Aurora",2023-04-22
275084.489228686,5802929.90077912,63,"Aurora",2023-04-23
275077.062219783,5802904.11742314,60,"Aurora",2023-04-24
275078.656727941,5802916.39195929,63,"Aurora",2023-04-25
275073.305124757,5802907.15879502,62,"Aurora",2023-04-26
275069.733513465,5802915.88482747,60,"Aurora",2023-04-27
275035.546094595,5802934.95230224,62,"Aurora",2023-04-28
275034.495741366,5802989.00891174,62,"Aurora",2023-04-29
274984.714172696,5802954.28107614,66,"Aurora",2023-04-30
274963.180833348,5802964.79599817,58,"Aurora",2023-05-01
274990.449582008,5802955.93417421,63,"Aurora",2023-05-02
274985.304614113,5802960.2842235,61,"Aurora",2023-05-03
275010.646810458,5802955.55109609,58,"Aurora",2023-05-04
275000.76659708,5802969.02140734,54,"Aurora",2023-05-05
275001.470363187,5802956.85249792,61,"Aurora",2023-05-06
275073.069998578,5802974.78430326,59,"Aurora",2023-05-07
275093.971211,5802988.12384055,56,"Aurora",2023-05-08
275080.162632099,5802984.65408841,61,"Aurora",2023-05-09
275072.712390251,5802992.3442234,55,"Aurora",2023-05-10
273944.8430267,5802342.2334107,59,"Aurora",2023-05-11
274511.052342476,5802256.45971619,59,"Aurora",2023-05-12
274292.246661907,5802612.23426415,59,"Aurora",2023-05-13
274327.849443374,5802632.50842584,57,"Aurora",2023-05-14
274289.675353175,5802579.97193506,59,"Aurora",2023-05-15
274283.468347691,5802547.03450658,60,"Aurora",2023-05-16
274245.453074714,5802503.59248422,57,"Aurora",2023-05-17
274142.641124604,5802486.86661602,58,"Aurora",2023-05-18
274145.003635815,5802479.18985916,60,"Aurora",2023-05-19
274156.600543677,5802465.09640978,58,"Aurora",2023-05-20
274144.029921051,5802486.43820856,57,"Aurora",2023-05-21
274159.910660665,5802486.38525319,57,"Aurora",2023-05-22
274216.399147476,5802461.00518898,57,"Aurora",2023-05-23
274129.470673431,5802444.72128756,58,"Aurora",2023-05-24
274121.026295399,5802422.75866859,54,"Aurora",2023-05-25
274107.652333194,5802398.44251351,57,"Aurora",2023-05-26
274131.01958333,5802409.69310053,57,"Aurora",2023-05-27
274135.15375894,5802395.60615181,59,"Aurora",2023-05-28
274170.801278043,5802419.41620627,59,"Aurora",2023-05-29
274132.440122338,5802411.41032832,56,"Aurora",2023-05-30
274132.344750567,5802435.75340626,56,"Aurora",2023-05-31
274191.196644764,5802430.37695919,56,"Aurora",2023-06-01
274191.555319857,5802429.80183116,57,"Aurora",2023-06-02
274219.421657074,5802441.41281499,55,"Aurora",2023-06-03
274335.523568876,5801805.78240314,53,"Aurora",2023-06-04
274314.888362083,5801779.53837587,53,"Aurora",2023-06-05
274333.544526934,5802452.1904251,57,"Aurora",2023-06-06
274159.365657595,5801817.25364731,56,"Aurora",2023-06-07
274122.812059536,5801730.93271982,42,"Aurora",2023-06-08
274338.756391954,5802477.31403422,55,"Aurora",2023-06-09
274460.978867787,5802147.86585538,56,"Aurora",2023-06-10
274485.509316556,5802179.2492337,56,"Aurora",2023-06-11
274504.408451735,5802235.67899439,36,"Aurora",2023-06-12
274512.3400766,5802212.34330301,57,"Aurora",2023-06-13
274565.109115036,5802210.78133934,31,"Aurora",2023-06-14
274588.285219187,5802257.05437253,32,"Aurora",2023-06-15
274578.905000629,5802261.52545258,40,"Aurora",2023-06-16
274601.286562247,5802302.70474321,57,"Aurora",2023-06-17
274637.037809743,5802258.94221589,48,"Aurora",2023-06-18
274695.188397145,5802348.37695784,56,"Aurora",2023-06-19
274570.681597284,5802188.85542465,57,"Aurora",2023-06-20
274514.486740556,5802216.73338691,53,"Aurora",2023-06-21
274518.449209444,5802206.55130292,56,"Aurora",2023-06-22
274518.533670252,5802213.78706389,51,"Aurora",2023-06-23
274506.948199188,5802184.02066882,55,"Aurora",2023-06-24
274448.914975017,5802117.45340129,56,"Aurora",2023-06-25
274437.093298413,5802106.04622379,55,"Aurora",2023-06-26
274480.403925356,5802102.4112109,57,"Aurora",2023-06-27
274567.919641188,5802119.59962639,49,"Aurora",2023-06-28
274574.553295407,5802131.17981619,57,"Aurora",2023-06-29
274559.809886253,5802143.87079241,57,"Aurora",2023-06-30
274575.562168744,5802191.95530209,56,"Aurora",2023-07-01
274574.92142491,5802173.34242864,55,"Aurora",2023-07-02
274557.223253232,5802125.99402946,27,"Aurora",2023-07-03
274422.752017476,5801842.82242173,12,"Aurora",2023-07-04
274417.614766911,5801842.45505033,10,"Aurora",2023-07-05
274597.17616596,5802146.21293853,36,"Aurora",2023-07-06
274652.193210291,5802203.40549039,58,"Aurora",2023-07-07
274684.805204325,5802200.93617488,56,"Aurora",2023-07-08
274669.49684872,5802211.50737263,58,"Aurora",2023-07-09
274668.258246862,5802207.95592398,56,"Aurora",2023-07-10
274677.291489507,5802230.01547051,56,"Aurora",2023-07-11
274662.110272643,5802201.43579455,58,"Aurora",2023-07-12
274662.469341938,5802217.93953325,55,"Aurora",2023-07-13
274693.234415135,5802157.99047303,57,"Aurora",2023-07-14
274667.432438129,5802262.41212775,56,"Aurora",2023-07-15
274460.486797224,5802110.15467726,58,"Aurora",2023-07-16
274652.592993912,5802195.99530027,56,"Aurora",2023-07-17
274678.787317373,5802263.49391066,58,"Aurora",2023-07-18
274526.215315062,5802163.22697273,58,"Aurora",2023-07-19
274528.208260151,5802137.19342491,55,"Aurora",2023-07-20
274606.29289949,5802145.7518424,58,"Aurora",2023-07-21
274670.323588548,5802218.57420108,59,"Aurora",2023-07-22
274669.778601578,5802200.85392825,54,"Aurora",2023-07-23
274684.759531723,5802220.91530468,56,"Aurora",2023-07-24
274651.606908791,5802216.96299121,55,"Aurora",2023-07-25
274686.021518938,5802204.99299571,58,"Aurora",2023-07-26
274709.530533846,5802230.21768772,60,"Aurora",2023-07-27
274664.927319582,5802216.81521517,64,"Aurora",2023-07-28
274665.879366426,5802216.53026923,64,"Aurora",2023-07-29
274691.126647283,5802204.65443195,57,"Aurora",2023-07-30
274677.733001332,5802196.48260253,55,"Aurora",2023-07-31
274713.403401528,5802174.80992741,60,"Aurora",2023-08-01
274672.418531801,5802190.84654606,64,"Aurora",2023-08-02
274678.3552693,5802183.02331883,66,"Aurora",2023-08-03
274526.213859301,5802037.4029957,77,"Robin",2022-10-26
274424.604963444,5801871.57490721,76,"Robin",2022-10-27
274571.574231174,5802210.58342407,81,"Robin",2022-10-28
274847.449110373,5802767.96240445,76,"Robin",2022-10-29
274709.283731253,5802695.35636287,85,"Robin",2022-10-30
274851.760619696,5802772.03920447,87,"Robin",2022-10-31
274718.694224651,5802419.89363119,75,"Robin",2022-11-01
274820.35320271,5802729.503806,92,"Robin",2022-11-02
275140.121020586,5802807.94245681,86,"Robin",2022-11-03
275113.3829721,5802804.74547018,92,"Robin",2022-11-04
275035.13378356,5802715.69183976,92,"Robin",2022-11-05
275110.349830465,5802828.6182236,90,"Robin",2022-11-06
275119.489033721,5802821.90906378,94,"Robin",2022-11-07
274858.007246176,5802734.56307787,87,"Robin",2022-11-08
275114.338832003,5802816.05940173,91,"Robin",2022-11-09
275135.422122985,5802989.48100607,87,"Robin",2022-11-10
275129.038018261,5802991.40898223,77,"Robin",2022-11-11
275138.110986774,5803000.54861607,92,"Robin",2022-11-12
275115.526008774,5803002.97676407,89,"Robin",2022-11-13
275137.640944403,5802998.34996051,96,"Robin",2022-11-14
275134.000389628,5802994.57835328,88,"Robin",2022-11-15
275227.041017272,5802952.31163314,93,"Robin",2022-11-16
275125.785378568,5802976.66501837,96,"Robin",2022-11-17
275119.52589504,5802983.56485164,94,"Robin",2022-11-18
275121.172743739,5802995.76926842,83,"Robin",2022-11-19
275202.341006746,5802941.30082361,84,"Robin",2022-11-20
275210.54019486,5802946.56950511,86,"Robin",2022-11-21
275200.395844941,5802947.57747891,80,"Robin",2022-11-22
275103.331908892,5802942.46193327,90,"Robin",2022-11-23
275165.111457832,5802926.36490062,88,"Robin",2022-11-24
275112.575327677,5802978.73984127,95,"Robin",2022-11-25
275092.997255707,5802984.12090811,90,"Robin",2022-11-26
275259.072993484,5802904.60906008,97,"Robin",2022-11-27
275359.378290913,5802872.54578657,101,"Robin",2022-11-28
275332.746990685,5802871.03149734,101,"Robin",2022-11-29
275328.845249183,5802885.063755,96,"Robin",2022-11-30
275318.476717249,5802884.99038955,98,"Robin",2022-12-01
275295.982155722,5802886.51931938,99,"Robin",2022-12-02
275308.483929789,5802885.97282428,97,"Robin",2022-12-03
275300.752972457,5802884.48543785,87,"Robin",2022-12-04
275324.247249997,5802882.77718227,87,"Robin",2022-12-05
275306.145461251,5802886.96661973,95,"Robin",2022-12-06
275303.478912151,5802887.74430338,97,"Robin",2022-12-07
275309.157236723,5802893.98474619,103,"Robin",2022-12-08
275292.892654723,5802886.54998179,97,"Robin",2022-12-09
275284.765685027,5802893.25428918,100,"Robin",2022-12-10
275281.471990522,5802880.58703181,87,"Robin",2022-12-11
275278.666167145,5802886.51323102,91,"Robin",2022-12-12
275260.673031825,5802868.67323704,99,"Robin",2022-12-13
275254.997566453,5802888.09749199,95,"Robin",2022-12-14
275253.936941534,5802900.6678511,85,"Robin",2022-12-15
275253.842112747,5802899.62740286,99,"Robin",2022-12-16
275261.143713476,5802904.77082165,96,"Robin",2022-12-17
275252.632184436,5802912.43973846,98,"Robin",2022-12-18
275260.781725551,5802887.21368935,101,"Robin",2022-12-19
275260.083100316,5802896.99113996,95,"Robin",2022-12-20
275238.514134499,5802913.63622132,88,"Robin",2022-12-21
275247.464296977,5802901.73370265,91,"Robin",2022-12-22
275247.002888494,5802902.09228908,93,"Robin",2022-12-23
275246.385262833,5802910.36545175,99,"Robin",2022-12-24
275242.70871771,5802896.51149505,96,"Robin",2022-12-25
275247.362331006,5802900.22076312,98,"Robin",2022-12-26
275245.011449499,5802890.96065727,88,"Robin",2022-12-27
275264.960363443,5802906.4889122,80,"Robin",2022-12-28
275293.438272065,5802887.77192691,99,"Robin",2022-12-29
275255.441232303,5802899.54973145,92,"Robin",2022-12-30
275241.586866224,5802888.39534947,87,"Robin",2022-12-31
275238.266212086,5802892.04385082,83,"Robin",2023-01-01
275266.344185764,5802874.06417276,84,"Robin",2023-01-02
275296.563769027,5802882.33427996,91,"Robin",2023-01-03
275301.601016387,5802885.42375216,99,"Robin",2023-01-04
275298.472082156,5802887.0567385,97,"Robin",2023-01-05
275275.633225084,5802886.06839807,99,"Robin",2023-01-06
275248.290566233,5802894.4276601,87,"Robin",2023-01-07
275244.082439584,5802871.12499223,85,"Robin",2023-01-08
275236.525042594,5802894.16257852,89,"Robin",2023-01-09
275247.600274529,5802890.56769533,94,"Robin",2023-01-10
275233.620791526,5802887.76900169,91,"Robin",2023-01-11
275249.531982848,5802886.72568811,85,"Robin",2023-01-12
275250.027748541,5802884.88848675,89,"Robin",2023-01-13
275292.026482936,5802881.65008198,83,"Robin",2023-01-14
275271.468581228,5802872.4141483,92,"Robin",2023-01-15
275299.805750441,5802884.65784353,91,"Robin",2023-01-16
275238.660904837,5802887.57979956,87,"Robin",2023-01-17
275289.198607209,5802887.26534754,86,"Robin",2023-01-18
275252.266246962,5802908.49400663,94,"Robin",2023-01-19
275242.370076005,5802827.74943449,96,"Robin",2023-01-20
275240.842049096,5802890.85784138,95,"Robin",2023-01-21
275290.038538656,5802873.39757513,92,"Robin",2023-01-22
275263.893872803,5802885.6643318,81,"Robin",2023-01-23
275279.835152378,5802881.9165074,89,"Robin",2023-01-24
275303.804841504,5802885.21936278,83,"Robin",2023-01-25
275238.194185007,5802873.46302126,89,"Robin",2023-01-26
275298.190458787,5802887.05010076,82,"Robin",2023-01-27
275237.069828781,5802902.68092851,84,"Robin",2023-01-28
275275.35945001,5802894.09700536,83,"Robin",2023-01-29
275291.951957286,5802871.22116371,92,"Robin",2023-01-30
275249.588363673,5802891.00874607,85,"Robin",2023-01-31
275248.774164036,5802902.79685876,93,"Robin",2023-02-01
275268.996678132,5802879.4426741,88,"Robin",2023-02-02
275254.297853375,5802891.71588785,94,"Robin",2023-02-03
275252.886823374,5802899.68764822,90,"Robin",2023-02-04
275228.555522379,5802903.58725877,84,"Robin",2023-02-05
275256.463529306,5802896.9989437,91,"Robin",2023-02-06
275249.603577297,5802896.71724052,86,"Robin",2023-02-07
275262.304486465,5802903.81868407,89,"Robin",2023-02-08
275252.85611791,5802884.48139573,80,"Robin",2023-02-09
275253.747245417,5802894.83791213,80,"Robin",2023-02-10
275304.024546704,5802876.41166415,76,"Robin",2023-02-11
275292.833453233,5802884.55207054,86,"Robin",2023-02-12
275291.472751091,5802897.34063725,85,"Robin",2023-02-13
275299.183205856,5802878.68156348,87,"Robin",2023-02-14
275256.273057174,5802895.2447568,78,"Robin",2023-02-15
275297.472793246,5802879.32647674,79,"Robin",2023-02-16
275246.459182332,5802870.28141746,77,"Robin",2023-02-17
275264.69142924,5802894.85309369,77,"Robin",2023-02-18
275254.838918632,5802883.18533729,72,"Robin",2023-02-19
275253.73986951,5802898.93534693,79,"Robin",2023-02-20
275261.035498275,5802895.08666907,84,"Robin",2023-02-21
275258.071643823,5802888.84487399,77,"Robin",2023-02-22
275253.543382476,5802900.27204044,82,"Robin",2023-02-23
275280.998075602,5802889.14876837,77,"Robin",2023-02-24
275260.533481695,5802904.64282785,77,"Robin",2023-02-25
275292.857815822,5802891.81238721,72,"Robin",2023-02-26
275264.882783415,5802913.25022182,70,"Robin",2023-02-27
275264.871121133,5802891.07509344,76,"Robin",2023-02-28
275157.176726369,5802942.57366318,83,"Robin",2023-03-01
275125.574354376,5802949.38655604,79,"Robin",2023-03-02
275291.260971543,5802890.69887962,82,"Robin",2023-03-03
275255.037051287,5802895.55110839,80,"Robin",2023-03-04
275247.657923001,5802920.48263442,73,"Robin",2023-03-05
275252.058146402,5802895.2619465,81,"Robin",2023-03-06
275298.384482829,5802885.61835026,80,"Robin",2023-03-07
275274.443010802,5802875.70931856,82,"Robin",2023-03-08
275314.545742123,5802885.01826094,81,"Robin",2023-03-09
275294.922850869,5802879.11928458,68,"Robin",2023-03-10
275306.326784239,5802876.87055457,76,"Robin",2023-03-11
275270.53066273,5802900.83362416,78,"Robin",2023-03-12
275259.082045649,5802893.81550858,79,"Robin",2023-03-13
275297.211528099,5802883.57424436,71,"Robin",2023-03-14
275295.091603317,5802869.6851186,67,"Robin",2023-03-15
275501.409617806,5802680.6364471,67,"Robin",2023-03-16
275529.061335793,5802627.76063719,53,"Robin",2023-03-17
275288.71054177,5802867.52653997,69,"Robin",2023-03-18
275395.180315439,5802755.63881353,63,"Robin",2023-03-19
275250.405197578,5802897.08943845,71,"Robin",2023-03-20
275244.669997996,5802938.79524371,67,"Robin",2023-03-21
275130.063514427,5802949.1352952,70,"Robin",2023-03-22
275108.740129172,5802959.22146608,72,"Robin",2023-03-23
275106.930469403,5802961.41801661,71,"Robin",2023-03-24
275113.422036723,5802976.69504967,70,"Robin",2023-03-25
275313.252701575,5802880.46273241,68,"Robin",2023-03-26
275299.480821296,5802888.42205964,71,"Robin",2023-03-27
275229.169334591,5802843.09558342,71,"Robin",2023-03-28
275092.503928203,5802947.23053,67,"Robin",2023-03-29
275089.125289968,5802936.44010397,70,"Robin",2023-03-30
275091.832259061,5802923.78631329,70,"Robin",2023-03-31
275093.574753212,5802942.26481628,72,"Robin",2023-04-01
275091.953511205,5802930.55613441,70,"Robin",2023-04-02
275115.305922647,5802956.52367667,69,"Robin",2023-04-03
275068.244612134,5802916.40885749,68,"Robin",2023-04-04
275063.872093697,5802901.57896705,68,"Robin",2023-04-05
275087.558778876,5802906.84042864,67,"Robin",2023-04-06
275077.558660448,5802901.52547961,60,"Robin",2023-04-07
275087.255324897,5802980.58771968,63,"Robin",2023-04-08
275088.205119066,5802968.45666965,68,"Robin",2023-04-09
275094.96304324,5802964.00672299,68,"Robin",2023-04-10
275097.324475824,5802961.61866514,64,"Robin",2023-04-11
275097.301688771,5802954.93792334,66,"Robin",2023-04-12
275111.568493266,5802967.88117756,64,"Robin",2023-04-13
275089.856119237,5802966.9015571,64,"Robin",2023-04-14
275081.308133017,5802960.87334385,66,"Robin",2023-04-15
275078.498699055,5802942.38609116,66,"Robin",2023-04-16
275101.005327843,5802947.89630289,65,"Robin",2023-04-17
275081.466634762,5802969.31850167,68,"Robin",2023-04-18
275082.891414262,5802954.09945729,68,"Robin",2023-04-19
275082.309631064,5802974.06008582,66,"Robin",2023-04-20
275090.524720946,5802944.28500489,62,"Robin",2023-04-21
275083.720114811,5802945.50142781,63,"Robin",2023-04-22
275088.598530165,5802923.25609063,64,"Robin",2023-04-23
275063.675385,5802908.13158474,58,"Robin",2023-04-24
275084.936996288,5802891.51324631,64,"Robin",2023-04-25
275086.961159022,5802926.04803335,63,"Robin",2023-04-26
275073.770669141,5802923.54754002,63,"Robin",2023-04-27
275048.644503417,5802921.76262939,64,"Robin",2023-04-28
275023.762264012,5802985.07475086,47,"Robin",2023-04-29
274980.78549893,5802950.98226435,59,"Robin",2023-04-30
274960.469730392,5802966.35496543,55,"Robin",2023-05-01
274996.3441291,5802946.21046874,63,"Robin",2023-05-02
275013.465973575,5802972.3326191,62,"Robin",2023-05-03
275003.700466954,5802939.69021693,60,"Robin",2023-05-04
274999.258273043,5802957.31244932,63,"Robin",2023-05-05
274989.86862819,5802962.44451937,61,"Robin",2023-05-06
275074.254014471,5802976.12981965,61,"Robin",2023-05-07
275097.11949533,5802984.18792172,62,"Robin",2023-05-08
275084.069765186,5802988.47146812,58,"Robin",2023-05-09
275090.365983774,5802993.11560905,61,"Robin",2023-05-10
273941.156959106,5802322.44518131,57,"Robin",2023-05-11
273936.084357999,5802337.13040055,59,"Robin",2023-05-12
273947.344170475,5802332.5460458,60,"Robin",2023-05-13
274691.545930685,5802747.29672597,59,"Robin",2023-05-14
274672.228896376,5802733.30572481,62,"Robin",2023-05-15
274279.833254395,5802482.78154894,59,"Robin",2023-05-16
274248.670416882,5802530.23339084,58,"Robin",2023-05-17
274147.26463054,5802474.76380253,56,"Robin",2023-05-18
274149.455752451,5802476.00793156,60,"Robin",2023-05-19
274156.850481107,5802469.47149046,58,"Robin",2023-05-20
274155.341509022,5802481.38026779,58,"Robin",2023-05-21
274165.148323601,5802496.72743958,56,"Robin",2023-05-22
274163.03897431,5802479.74379479,59,"Robin",2023-05-23
274128.423010399,5802447.32639155,61,"Robin",2023-05-24
274098.639026643,5802409.96348908,58,"Robin",2023-05-25
274124.068777014,5802422.18548231,55,"Robin",2023-05-26
274130.551953092,5802417.23002089,59,"Robin",2023-05-27
274134.930168542,5802415.45296122,54,"Robin",2023-05-28
274171.454020334,5802400.79407487,58,"Robin",2023-05-29
274130.534080276,5802421.4777745,55,"Robin",2023-05-30
274133.896315219,5802426.95425847,58,"Robin",2023-05-31
274187.964355278,5802424.31971751,59,"Robin",2023-06-01
274194.261802106,5802457.64837054,52,"Robin",2023-06-02
274279.69498055,5802367.25953691,56,"Robin",2023-06-03
274332.395351008,5801787.96266467,55,"Robin",2023-06-04
274309.61161786,5801776.0813495,58,"Robin",2023-06-05
274312.446631006,5801760.56821332,55,"Robin",2023-06-06
274176.440766567,5801829.45297455,55,"Robin",2023-06-07
274131.408368491,5801775.88105819,57,"Robin",2023-06-08
274311.788782622,5801781.79512804,55,"Robin",2023-06-09
274337.209980509,5801804.89020346,57,"Robin",2023-06-10
274484.864891837,5802185.14917302,57,"Robin",2023-06-11
274491.947999259,5802219.69080746,57,"Robin",2023-06-12
274531.336205266,5802231.76004586,57,"Robin",2023-06-13
274557.804639623,5802225.33051272,57,"Robin",2023-06-14
274570.460703863,5802260.06361277,55,"Robin",2023-06-15
274565.389529695,5802241.64589986,57,"Robin",2023-06-16
274613.437989547,5802322.92312386,49,"Robin",2023-06-17
274642.363062551,5802265.42229484,56,"Robin",2023-06-18
274715.959301283,5802354.9133153,55,"Robin",2023-06-19
274559.067048871,5802198.83246529,56,"Robin",2023-06-20
274461.889942757,5802164.56789228,54,"Robin",2023-06-21
274508.834866397,5802177.38568521,54,"Robin",2023-06-22
274479.332491972,5802225.8777908,50,"Robin",2023-06-23
274513.990614238,5802185.03308746,53,"Robin",2023-06-24
274439.301112359,5802111.8764344,55,"Robin",2023-06-25
274438.089656126,5802119.38636253,53,"Robin",2023-06-26
274468.87291674,5802123.1629446,54,"Robin",2023-06-27
274514.26247444,5802127.2700058,53,"Robin",2023-06-28
274568.872551176,5802149.33913106,58,"Robin",2023-06-29
274581.478333905,5802155.09703968,55,"Robin",2023-06-30
274576.618148091,5802157.57898294,53,"Robin",2023-07-01
274602.892901901,5802185.1926305,57,"Robin",2023-07-02
274570.436933039,5802124.45158888,58,"Robin",2023-07-03
274586.310356162,5802160.13287023,58,"Robin",2023-07-04
274570.785298274,5802139.55976493,58,"Robin",2023-07-05
274576.137004889,5802159.25226034,57,"Robin",2023-07-06
274654.380962037,5802202.73754291,57,"Robin",2023-07-07
274672.540572423,5802194.36502967,56,"Robin",2023-07-08
274641.244610514,5802194.68348464,57,"Robin",2023-07-09
