"date_bird","daily_dist","id"
2023-01-30,1071.73365069317,"Brook"
2023-01-31,1500.28990278373,"Brook"
2023-02-01,1558.11425198452,"Brook"
2023-02-02,2464.99389420752,"Brook"
2023-02-03,1445.32193847373,"Brook"
2023-02-04,1608.49555668338,"Brook"
2023-02-05,1694.16513668272,"Brook"
2023-02-06,1933.60183026682,"Brook"
2023-02-07,1401.65065338079,"Brook"
2023-02-08,1945.93212456312,"Brook"
2023-02-09,1732.23175670317,"Brook"
2023-02-10,1371.43179600622,"Brook"
2023-02-11,1254.04287570327,"Brook"
2023-02-12,1457.38830684082,"Brook"
2023-02-13,2154.53741381698,"Brook"
2023-02-14,1460.44202358241,"Brook"
2023-02-15,1346.23205807617,"Brook"
2023-02-16,960.818776681281,"Brook"
2023-02-17,1318.60993798768,"Brook"
2023-02-18,2142.3481979899,"Brook"
2023-02-19,1124.82004579494,"Brook"
2023-02-20,1384.40247340536,"Brook"
2023-02-21,2004.81977718444,"Brook"
2023-02-22,1756.75475845011,"Brook"
2023-02-23,1725.24325911487,"Brook"
2023-02-24,1780.36574578458,"Brook"
2023-02-25,1603.17238187294,"Brook"
2023-02-26,1989.74497080206,"Brook"
2023-02-27,1855.24723215055,"Brook"
2023-02-28,1592.32793705881,"Brook"
2023-03-01,1394.50534254084,"Brook"
2023-03-02,1788.23403987909,"Brook"
2023-03-03,1733.37252927083,"Brook"
2023-03-04,2168.94486700058,"Brook"
2023-03-05,1886.27232958612,"Brook"
2023-03-06,1931.68609296618,"Brook"
2023-03-07,2692.03065048609,"Brook"
2023-03-08,1983.91377746945,"Brook"
2023-03-09,2314.5698378023,"Brook"
2023-03-10,2143.60739861863,"Brook"
2023-03-11,1662.53233857341,"Brook"
2023-03-12,2434.69723973682,"Brook"
2023-03-13,2033.59551299781,"Brook"
2023-03-14,2078.52374005473,"Brook"
2023-03-15,2497.88469986335,"Brook"
2023-03-16,753.357006031889,"Brook"
2023-03-17,1357.2496464692,"Brook"
2023-03-18,3106.69135321986,"Brook"
2023-03-19,1986.05419904069,"Brook"
2023-03-20,2618.68733910266,"Brook"
2023-03-21,2093.04220173252,"Brook"
2023-03-22,1448.0989599593,"Brook"
2023-03-23,3213.92392344421,"Brook"
2023-03-24,1707.69048036948,"Brook"
2023-03-25,2274.79437397636,"Brook"
2023-03-26,2910.35477415509,"Brook"
2023-03-27,2310.4869922158,"Brook"
2023-03-28,2118.88355244159,"Brook"
2023-03-29,1234.41636695697,"Brook"
2023-03-30,1464.07060879778,"Brook"
2023-03-31,2616.43721161836,"Brook"
2023-04-01,2461.23120153735,"Brook"
2023-04-02,2064.65345821052,"Brook"
2023-04-03,3148.82317013708,"Brook"
2023-04-04,2678.71453801164,"Brook"
2023-04-05,2839.47394919773,"Brook"
2023-04-06,4633.81411841066,"Brook"
2023-04-07,2881.25099233981,"Brook"
2023-04-08,3715.72525767194,"Brook"
2023-04-09,2979.63588471694,"Brook"
2023-04-10,3794.79688620793,"Brook"
2023-04-11,3888.22304884997,"Brook"
2023-04-12,3072.54768122856,"Brook"
2023-04-13,3327.46681646116,"Brook"
2023-04-14,3460.22636184108,"Brook"
2023-04-15,2432.78733482181,"Brook"
2023-04-16,2741.67564548139,"Brook"
2023-04-17,3269.25614966183,"Brook"
2023-04-18,4283.49807582795,"Brook"
2023-04-19,782.61232441471,"Brook"
2023-04-20,2496.29187053134,"Brook"
2023-04-21,2055.86338164066,"Brook"
2023-04-22,3117.08970308325,"Brook"
2023-04-23,951.153292685227,"Brook"
2023-04-24,1980.46194492404,"Brook"
2023-04-25,2025.12981964344,"Brook"
2023-04-26,4163.53102760304,"Brook"
2023-04-27,2894.26271921169,"Brook"
2023-04-28,1606.34546535523,"Brook"
2023-04-29,1116.78748982827,"Brook"
2023-04-30,1808.41945608599,"Brook"
2023-05-01,3424.65612645818,"Brook"
2023-05-02,3742.78178941969,"Brook"
2023-05-03,3800.34706340586,"Brook"
2023-05-04,2743.87698733245,"Brook"
2023-05-05,3357.41176436277,"Brook"
2023-05-06,2814.04535560232,"Brook"
2023-05-07,2729.79277714546,"Brook"
2023-05-08,3030.26701751369,"Brook"
2023-05-09,2622.98858654984,"Brook"
2023-05-10,2459.21216153587,"Brook"
2023-05-11,3725.14250785963,"Brook"
2023-05-12,1270.34579430916,"Brook"
2023-05-13,2887.42000233305,"Brook"
2023-05-14,2510.36817899604,"Brook"
2023-05-15,1779.76730953012,"Brook"
2023-05-16,2379.82768472512,"Brook"
