"id","date_bird","state1","state2","state3","state4","total","state1p","state2p","state3p","state4p"
"Loki","2023-07-19",138,70,4,6,218,0.63302752293578,0.321100917431193,0.018348623853211,0.0275229357798165
"Maeve","2023-07-19",224,91,0,3,318,0.70440251572327,0.286163522012579,0,0.00943396226415094
"Marmalade","2023-07-19",16,19,4,7,46,0.347826086956522,0.41304347826087,0.0869565217391304,0.152173913043478
"Nutmeg","2023-07-19",15,52,6,11,84,0.178571428571429,0.619047619047619,0.0714285714285714,0.130952380952381
"Riley","2023-07-19",0,82,6,5,93,0,0.881720430107527,0.0645161290322581,0.0537634408602151
"River","2023-07-19",15,74,3,10,102,0.147058823529412,0.725490196078431,0.0294117647058824,0.0980392156862745
"Robin","2023-07-19",30,23,10,11,74,0.405405405405405,0.310810810810811,0.135135135135135,0.148648648648649
"Rocky","2023-07-19",15,59,3,1,78,0.192307692307692,0.756410256410256,0.0384615384615385,0.0128205128205128
"Rory","2023-07-19",16,119,10,1,146,0.10958904109589,0.815068493150685,0.0684931506849315,0.00684931506849315
"Rowan","2023-07-19",0,138,5,1,144,0,0.958333333333333,0.0347222222222222,0.00694444444444444
"Sofi","2023-07-19",0,105,0,8,113,0,0.929203539823009,0,0.0707964601769911
"Sparkles","2023-07-19",39,66,9,2,116,0.336206896551724,0.568965517241379,0.0775862068965517,0.0172413793103448
"Timber","2023-07-19",61,58,6,12,137,0.445255474452555,0.423357664233577,0.0437956204379562,0.0875912408759124
"Valentine","2023-07-19",0,45,6,19,70,0,0.642857142857143,0.0857142857142857,0.271428571428571
"Zeus","2023-07-19",0,100,10,4,114,0,0.87719298245614,0.087719298245614,0.0350877192982456
"Athena","2023-07-20",14,57,7,11,89,0.157303370786517,0.640449438202247,0.0786516853932584,0.123595505617978
"Aurora","2023-07-20",12,54,13,2,81,0.148148148148148,0.666666666666667,0.160493827160494,0.0246913580246914
"Avery","2023-07-20",0,81,0,0,81,0,1,0,0
"Daisy","2023-07-20",21,54,0,4,79,0.265822784810127,0.683544303797468,0,0.0506329113924051
"Fauna","2023-07-20",19,75,3,8,105,0.180952380952381,0.714285714285714,0.0285714285714286,0.0761904761904762
"Freckle","2023-07-20",0,45,0,7,52,0,0.865384615384615,0,0.134615384615385
"Iona","2023-07-20",5,0,0,10,15,0.333333333333333,0,0,0.666666666666667
"Jessie","2023-07-20",133,13,6,4,156,0.852564102564103,0.0833333333333333,0.0384615384615385,0.0256410256410256
"Juniper","2023-07-20",0,72,4,3,79,0,0.911392405063291,0.0506329113924051,0.0379746835443038
"Kit","2023-07-20",25,43,26,4,98,0.255102040816327,0.438775510204082,0.26530612244898,0.0408163265306122
"Koda","2023-07-20",4,52,2,5,63,0.0634920634920635,0.825396825396825,0.0317460317460317,0.0793650793650794
"Loki","2023-07-20",0,73,10,2,85,0,0.858823529411765,0.117647058823529,0.0235294117647059
"Maeve","2023-07-20",0,106,9,2,117,0,0.905982905982906,0.0769230769230769,0.0170940170940171
"Marmalade","2023-07-20",0,0,0,15,15,0,0,0,1
"Nutmeg","2023-07-20",58,55,3,6,122,0.475409836065574,0.450819672131148,0.0245901639344262,0.0491803278688525
"Riley","2023-07-20",0,40,8,7,55,0,0.727272727272727,0.145454545454545,0.127272727272727
"River","2023-07-20",0,40,31,3,74,0,0.540540540540541,0.418918918918919,0.0405405405405405
"Robin","2023-07-20",3,60,11,8,82,0.0365853658536585,0.731707317073171,0.134146341463415,0.0975609756097561
"Rocky","2023-07-20",33,34,0,9,76,0.434210526315789,0.447368421052632,0,0.118421052631579
"Rory","2023-07-20",0,76,14,1,91,0,0.835164835164835,0.153846153846154,0.010989010989011
"Rowan","2023-07-20",27,120,7,0,154,0.175324675324675,0.779220779220779,0.0454545454545455,0
"Sofi","2023-07-20",0,35,15,2,52,0,0.673076923076923,0.288461538461538,0.0384615384615385
"Sparkles","2023-07-20",20,43,10,2,75,0.266666666666667,0.573333333333333,0.133333333333333,0.0266666666666667
"Timber","2023-07-20",0,31,2,15,48,0,0.645833333333333,0.0416666666666667,0.3125
"Valentine","2023-07-20",0,0,0,14,14,0,0,0,1
"Zeus","2023-07-20",0,72,11,1,84,0,0.857142857142857,0.130952380952381,0.0119047619047619
"Athena","2023-07-21",0,46,9,10,65,0,0.707692307692308,0.138461538461538,0.153846153846154
"Aurora","2023-07-21",32,37,2,8,79,0.40506329113924,0.468354430379747,0.0253164556962025,0.10126582278481
"Avery","2023-07-21",26,52,5,3,86,0.302325581395349,0.604651162790698,0.0581395348837209,0.0348837209302326
"Daisy","2023-07-21",0,71,14,3,88,0,0.806818181818182,0.159090909090909,0.0340909090909091
"Fauna","2023-07-21",0,76,7,6,89,0,0.853932584269663,0.0786516853932584,0.0674157303370786
"Freckle","2023-07-21",28,72,2,7,109,0.256880733944954,0.660550458715596,0.018348623853211,0.0642201834862385
"Iona","2023-07-21",0,49,13,4,66,0,0.742424242424242,0.196969696969697,0.0606060606060606
"Jessie","2023-07-21",49,83,11,1,144,0.340277777777778,0.576388888888889,0.0763888888888889,0.00694444444444444
"Juniper","2023-07-21",80,80,7,2,169,0.473372781065089,0.473372781065089,0.0414201183431953,0.0118343195266272
"Kit","2023-07-21",5,66,2,8,81,0.0617283950617284,0.814814814814815,0.0246913580246914,0.0987654320987654
"Koda","2023-07-21",0,30,7,8,45,0,0.666666666666667,0.155555555555556,0.177777777777778
"Loki","2023-07-21",38,48,3,8,97,0.391752577319588,0.494845360824742,0.0309278350515464,0.0824742268041237
"Maeve","2023-07-21",0,98,9,5,112,0,0.875,0.0803571428571429,0.0446428571428571
"Marmalade","2023-07-21",61,0,0,7,68,0.897058823529412,0,0,0.102941176470588
"Nutmeg","2023-07-21",37,50,0,6,93,0.397849462365591,0.537634408602151,0,0.0645161290322581
"Riley","2023-07-21",0,75,8,8,91,0,0.824175824175824,0.0879120879120879,0.0879120879120879
"River","2023-07-21",39,40,0,13,92,0.423913043478261,0.434782608695652,0,0.141304347826087
"Robin","2023-07-21",33,59,2,7,101,0.326732673267327,0.584158415841584,0.0198019801980198,0.0693069306930693
"Rocky","2023-07-21",0,64,0,8,72,0,0.888888888888889,0,0.111111111111111
"Rory","2023-07-21",71,45,0,2,118,0.601694915254237,0.38135593220339,0,0.0169491525423729
"Rowan","2023-07-21",88,105,4,1,198,0.444444444444444,0.53030303030303,0.0202020202020202,0.00505050505050505
"Sofi","2023-07-21",0,46,17,7,70,0,0.657142857142857,0.242857142857143,0.1
"Sparkles","2023-07-21",36,50,4,5,95,0.378947368421053,0.526315789473684,0.0421052631578947,0.0526315789473684
"Timber","2023-07-21",0,28,8,8,44,0,0.636363636363636,0.181818181818182,0.181818181818182
"Valentine","2023-07-21",11,46,0,12,69,0.159420289855072,0.666666666666667,0,0.173913043478261
"Zeus","2023-07-21",0,64,12,6,82,0,0.780487804878049,0.146341463414634,0.0731707317073171
"Athena","2023-07-22",0,58,0,5,63,0,0.920634920634921,0,0.0793650793650794
"Aurora","2023-07-22",24,52,7,13,96,0.25,0.541666666666667,0.0729166666666667,0.135416666666667
"Avery","2023-07-22",0,91,1,6,98,0,0.928571428571429,0.0102040816326531,0.0612244897959184
"Daisy","2023-07-22",0,52,2,4,58,0,0.896551724137931,0.0344827586206897,0.0689655172413793
"Fauna","2023-07-22",0,110,13,2,125,0,0.88,0.104,0.016
"Freckle","2023-07-22",0,78,0,11,89,0,0.876404494382023,0,0.123595505617978
"Iona","2023-07-22",0,9,3,13,25,0,0.36,0.12,0.52
"Jessie","2023-07-22",27,109,11,1,148,0.182432432432432,0.736486486486487,0.0743243243243243,0.00675675675675676
"Juniper","2023-07-22",17,91,10,3,121,0.140495867768595,0.752066115702479,0.0826446280991736,0.0247933884297521
"Kit","2023-07-22",25,111,11,6,153,0.163398692810458,0.725490196078431,0.0718954248366013,0.0392156862745098
"Koda","2023-07-22",0,46,6,5,57,0,0.807017543859649,0.105263157894737,0.087719298245614
"Loki","2023-07-22",0,96,21,1,118,0,0.813559322033898,0.177966101694915,0.00847457627118644
"Maeve","2023-07-22",0,101,3,2,106,0,0.952830188679245,0.0283018867924528,0.0188679245283019
"Marmalade","2023-07-22",0,62,5,11,78,0,0.794871794871795,0.0641025641025641,0.141025641025641
"Nutmeg","2023-07-22",0,54,2,8,64,0,0.84375,0.03125,0.125
"Riley","2023-07-22",0,53,8,8,69,0,0.768115942028985,0.115942028985507,0.115942028985507
"River","2023-07-22",10,90,17,3,120,0.0833333333333333,0.75,0.141666666666667,0.025
"Robin","2023-07-22",0,67,0,9,76,0,0.881578947368421,0,0.118421052631579
"Rocky","2023-07-22",0,74,0,9,83,0,0.891566265060241,0,0.108433734939759
"Rory","2023-07-22",0,143,9,0,152,0,0.940789473684211,0.0592105263157895,0
"Rowan","2023-07-22",67,108,0,0,175,0.382857142857143,0.617142857142857,0,0
"Sofi","2023-07-22",0,47,16,6,69,0,0.681159420289855,0.231884057971014,0.0869565217391304
"Sparkles","2023-07-22",0,43,30,2,75,0,0.573333333333333,0.4,0.0266666666666667
"Timber","2023-07-22",0,61,20,5,86,0,0.709302325581395,0.232558139534884,0.0581395348837209
"Valentine","2023-07-22",11,21,0,2,34,0.323529411764706,0.617647058823529,0,0.0588235294117647
"Zeus","2023-07-22",0,94,40,4,138,0,0.681159420289855,0.289855072463768,0.0289855072463768
"Athena","2023-07-23",0,141,4,2,147,0,0.959183673469388,0.0272108843537415,0.0136054421768707
"Aurora","2023-07-23",19,38,0,24,81,0.234567901234568,0.469135802469136,0,0.296296296296296
"Avery","2023-07-23",18,67,13,2,100,0.18,0.67,0.13,0.02
"Daisy","2023-07-23",14,58,17,6,95,0.147368421052632,0.610526315789474,0.178947368421053,0.0631578947368421
"Fauna","2023-07-23",55,51,14,2,122,0.450819672131148,0.418032786885246,0.114754098360656,0.0163934426229508
"Freckle","2023-07-23",0,45,0,3,48,0,0.9375,0,0.0625
"Iona","2023-07-23",0,0,0,12,12,0,0,0,1
"Jessie","2023-07-23",0,69,0,10,79,0,0.873417721518987,0,0.126582278481013
"Juniper","2023-07-23",0,73,14,1,88,0,0.829545454545455,0.159090909090909,0.0113636363636364
"Kit","2023-07-23",39,37,4,6,86,0.453488372093023,0.430232558139535,0.0465116279069767,0.0697674418604651
"Koda","2023-07-23",0,36,3,9,48,0,0.75,0.0625,0.1875
"Loki","2023-07-23",28,67,4,2,101,0.277227722772277,0.663366336633663,0.0396039603960396,0.0198019801980198
"Maeve","2023-07-23",0,69,6,1,76,0,0.907894736842105,0.0789473684210526,0.0131578947368421
"Marmalade","2023-07-23",12,0,0,12,24,0.5,0,0,0.5
"Nutmeg","2023-07-23",39,82,7,4,132,0.295454545454545,0.621212121212121,0.053030303030303,0.0303030303030303
"Riley","2023-07-23",0,24,10,11,45,0,0.533333333333333,0.222222222222222,0.244444444444444
"River","2023-07-23",13,103,24,0,140,0.0928571428571429,0.735714285714286,0.171428571428571,0
"Robin","2023-07-23",0,47,10,8,65,0,0.723076923076923,0.153846153846154,0.123076923076923
"Rocky","2023-07-23",0,99,5,2,106,0,0.933962264150943,0.0471698113207547,0.0188679245283019
"Rory","2023-07-23",0,121,10,1,132,0,0.916666666666667,0.0757575757575758,0.00757575757575758
"Rowan","2023-07-23",49,85,11,0,145,0.337931034482759,0.586206896551724,0.0758620689655172,0
"Sofi","2023-07-23",0,42,0,3,45,0,0.933333333333333,0,0.0666666666666667
"Sparkles","2023-07-23",0,69,3,6,78,0,0.884615384615385,0.0384615384615385,0.0769230769230769
"Timber","2023-07-23",0,58,5,4,67,0,0.865671641791045,0.0746268656716418,0.0597014925373134
"Valentine","2023-07-23",0,6,0,1,7,0,0.857142857142857,0,0.142857142857143
"Zeus","2023-07-23",0,71,11,4,86,0,0.825581395348837,0.127906976744186,0.0465116279069767
"Athena","2023-07-24",0,120,8,4,132,0,0.909090909090909,0.0606060606060606,0.0303030303030303
"Aurora","2023-07-24",0,81,16,3,100,0,0.81,0.16,0.03
"Avery","2023-07-24",0,49,10,8,67,0,0.73134328358209,0.149253731343284,0.119402985074627
"Daisy","2023-07-24",0,84,13,2,99,0,0.848484848484849,0.131313131313131,0.0202020202020202
"Fauna","2023-07-24",0,116,13,0,129,0,0.89922480620155,0.10077519379845,0
"Freckle","2023-07-24",0,37,0,14,51,0,0.725490196078431,0,0.274509803921569
"Iona","2023-07-24",0,23,25,13,61,0,0.377049180327869,0.409836065573771,0.213114754098361
"Jessie","2023-07-24",15,117,8,5,145,0.103448275862069,0.806896551724138,0.0551724137931034,0.0344827586206897
"Juniper","2023-07-24",0,116,5,2,123,0,0.943089430894309,0.040650406504065,0.016260162601626
"Kit","2023-07-24",0,54,12,5,71,0,0.76056338028169,0.169014084507042,0.0704225352112676
"Koda","2023-07-24",0,29,4,9,42,0,0.69047619047619,0.0952380952380952,0.214285714285714
"Loki","2023-07-24",0,72,25,1,98,0,0.73469387755102,0.255102040816327,0.0102040816326531
"Maeve","2023-07-24",1,98,18,0,117,0.00854700854700855,0.837606837606838,0.153846153846154,0
"Marmalade","2023-07-24",10,45,6,9,70,0.142857142857143,0.642857142857143,0.0857142857142857,0.128571428571429
"Nutmeg","2023-07-24",34,58,9,9,110,0.309090909090909,0.527272727272727,0.0818181818181818,0.0818181818181818
"Riley","2023-07-24",0,18,12,4,34,0,0.529411764705882,0.352941176470588,0.117647058823529
"River","2023-07-24",0,50,31,6,87,0,0.574712643678161,0.35632183908046,0.0689655172413793
"Robin","2023-07-24",0,68,0,13,81,0,0.839506172839506,0,0.160493827160494
"Rocky","2023-07-24",0,55,18,2,75,0,0.733333333333333,0.24,0.0266666666666667
"Rory","2023-07-24",0,99,12,0,111,0,0.891891891891892,0.108108108108108,0
"Rowan","2023-07-24",47,91,10,0,148,0.317567567567568,0.614864864864865,0.0675675675675676,0
"Sofi","2023-07-24",0,42,18,6,66,0,0.636363636363636,0.272727272727273,0.0909090909090909
"Sparkles","2023-07-24",0,52,24,3,79,0,0.658227848101266,0.30379746835443,0.0379746835443038
"Timber","2023-07-24",0,41,22,6,69,0,0.594202898550725,0.318840579710145,0.0869565217391304
"Valentine","2023-07-24",0,31,16,7,54,0,0.574074074074074,0.296296296296296,0.12962962962963
"Zeus","2023-07-24",0,81,34,0,115,0,0.704347826086957,0.295652173913043,0
"Athena","2023-07-25",0,48,0,11,59,0,0.813559322033898,0,0.186440677966102
"Aurora","2023-07-25",0,54,7,13,74,0,0.72972972972973,0.0945945945945946,0.175675675675676
"Avery","2023-07-25",28,70,0,1,99,0.282828282828283,0.707070707070707,0,0.0101010101010101
"Daisy","2023-07-25",0,65,10,16,91,0,0.714285714285714,0.10989010989011,0.175824175824176
"Fauna","2023-07-25",24,88,17,1,130,0.184615384615385,0.676923076923077,0.130769230769231,0.00769230769230769
"Freckle","2023-07-25",0,45,0,4,49,0,0.918367346938776,0,0.0816326530612245
"Iona","2023-07-25",0,43,13,8,64,0,0.671875,0.203125,0.125
"Jessie","2023-07-25",0,79,6,2,87,0,0.908045977011494,0.0689655172413793,0.0229885057471264
"Juniper","2023-07-25",14,78,7,1,100,0.14,0.78,0.07,0.01
"Kit","2023-07-25",42,124,10,1,177,0.23728813559322,0.700564971751412,0.0564971751412429,0.00564971751412429
"Koda","2023-07-25",0,69,0,9,78,0,0.884615384615385,0,0.115384615384615
"Loki","2023-07-25",22,155,5,2,184,0.119565217391304,0.842391304347826,0.0271739130434783,0.0108695652173913
"Maeve","2023-07-25",168,58,0,4,230,0.730434782608696,0.252173913043478,0,0.0173913043478261
"Marmalade","2023-07-25",33,27,0,9,69,0.478260869565217,0.391304347826087,0,0.130434782608696
"Nutmeg","2023-07-25",11,42,0,22,75,0.146666666666667,0.56,0,0.293333333333333
"Riley","2023-07-25",0,55,0,12,67,0,0.82089552238806,0,0.17910447761194
"River","2023-07-25",17,103,3,4,127,0.133858267716535,0.811023622047244,0.0236220472440945,0.031496062992126
"Robin","2023-07-25",0,71,5,5,81,0,0.876543209876543,0.0617283950617284,0.0617283950617284
"Rocky","2023-07-25",3,53,5,2,63,0.0476190476190476,0.841269841269841,0.0793650793650794,0.0317460317460317
"Rory","2023-07-25",49,78,0,1,128,0.3828125,0.609375,0,0.0078125
"Rowan","2023-07-25",99,25,12,0,136,0.727941176470588,0.183823529411765,0.0882352941176471,0
"Sofi","2023-07-25",0,85,25,1,111,0,0.765765765765766,0.225225225225225,0.00900900900900901
"Sparkles","2023-07-25",25,78,14,0,117,0.213675213675214,0.666666666666667,0.11965811965812,0
"Timber","2023-07-25",19,28,0,3,50,0.38,0.56,0,0.06
"Valentine","2023-07-25",9,51,10,7,77,0.116883116883117,0.662337662337662,0.12987012987013,0.0909090909090909
"Zeus","2023-07-25",0,72,6,7,85,0,0.847058823529412,0.0705882352941176,0.0823529411764706
"Athena","2023-07-26",75,60,0,5,140,0.535714285714286,0.428571428571429,0,0.0357142857142857
"Aurora","2023-07-26",27,55,17,12,111,0.243243243243243,0.495495495495495,0.153153153153153,0.108108108108108
"Avery","2023-07-26",19,52,0,6,77,0.246753246753247,0.675324675324675,0,0.0779220779220779
"Daisy","2023-07-26",0,99,0,9,108,0,0.916666666666667,0,0.0833333333333333
"Fauna","2023-07-26",75,71,9,4,159,0.471698113207547,0.446540880503145,0.0566037735849057,0.0251572327044025
"Freckle","2023-07-26",30,79,0,4,113,0.265486725663717,0.699115044247788,0,0.0353982300884956
"Iona","2023-07-26",0,20,9,14,43,0,0.465116279069767,0.209302325581395,0.325581395348837
"Jessie","2023-07-26",0,98,9,2,109,0,0.899082568807339,0.0825688073394495,0.018348623853211
"Juniper","2023-07-26",29,80,12,3,124,0.233870967741935,0.645161290322581,0.0967741935483871,0.0241935483870968
"Kit","2023-07-26",133,70,0,3,206,0.645631067961165,0.339805825242718,0,0.0145631067961165
"Koda","2023-07-26",12,25,0,19,56,0.214285714285714,0.446428571428571,0,0.339285714285714
"Loki","2023-07-26",29,41,15,11,96,0.302083333333333,0.427083333333333,0.15625,0.114583333333333
"Maeve","2023-07-26",35,91,2,2,130,0.269230769230769,0.7,0.0153846153846154,0.0153846153846154
"Marmalade","2023-07-26",27,21,0,17,65,0.415384615384615,0.323076923076923,0,0.261538461538462
"Nutmeg","2023-07-26",24,63,0,2,89,0.269662921348315,0.707865168539326,0,0.0224719101123595
"Riley","2023-07-26",0,47,0,12,59,0,0.796610169491525,0,0.203389830508475
"River","2023-07-26",0,98,6,2,106,0,0.924528301886792,0.0566037735849057,0.0188679245283019
"Robin","2023-07-26",36,49,9,7,101,0.356435643564356,0.485148514851485,0.0891089108910891,0.0693069306930693
"Rocky","2023-07-26",4,54,16,10,84,0.0476190476190476,0.642857142857143,0.19047619047619,0.119047619047619
"Rory","2023-07-26",37,84,0,3,124,0.298387096774194,0.67741935483871,0,0.0241935483870968
"Rowan","2023-07-26",31,96,0,0,127,0.244094488188976,0.755905511811024,0,0
"Sofi","2023-07-26",25,78,21,5,129,0.193798449612403,0.604651162790698,0.162790697674419,0.0387596899224806
"Sparkles","2023-07-26",0,111,4,5,120,0,0.925,0.0333333333333333,0.0416666666666667
"Timber","2023-07-26",4,52,0,7,63,0.0634920634920635,0.825396825396825,0,0.111111111111111
"Valentine","2023-07-26",23,26,2,13,64,0.359375,0.40625,0.03125,0.203125
"Zeus","2023-07-26",39,46,2,6,93,0.419354838709677,0.494623655913978,0.021505376344086,0.0645161290322581
"Athena","2023-07-27",84,50,27,5,166,0.506024096385542,0.301204819277108,0.162650602409639,0.0301204819277108
"Aurora","2023-07-27",32,77,20,8,137,0.233576642335766,0.562043795620438,0.145985401459854,0.0583941605839416
"Avery","2023-07-27",1,78,12,1,92,0.0108695652173913,0.847826086956522,0.130434782608696,0.0108695652173913
"Daisy","2023-07-27",34,48,7,15,104,0.326923076923077,0.461538461538462,0.0673076923076923,0.144230769230769
"Fauna","2023-07-27",114,178,8,0,300,0.38,0.593333333333333,0.0266666666666667,0
"Freckle","2023-07-27",0,82,0,11,93,0,0.881720430107527,0,0.118279569892473
"Iona","2023-07-27",0,129,26,2,157,0,0.821656050955414,0.165605095541401,0.0127388535031847
"Jessie","2023-07-27",249,70,17,0,336,0.741071428571429,0.208333333333333,0.0505952380952381,0
"Juniper","2023-07-27",164,85,0,3,252,0.650793650793651,0.337301587301587,0,0.0119047619047619
"Kit","2023-07-27",176,106,0,5,287,0.613240418118467,0.369337979094077,0,0.0174216027874564
"Koda","2023-07-27",18,66,10,13,107,0.168224299065421,0.616822429906542,0.0934579439252336,0.121495327102804
"Loki","2023-07-27",78,132,3,9,222,0.351351351351351,0.594594594594595,0.0135135135135135,0.0405405405405405
"Maeve","2023-07-27",94,169,17,9,289,0.325259515570934,0.58477508650519,0.0588235294117647,0.0311418685121107
"Marmalade","2023-07-27",12,44,19,6,81,0.148148148148148,0.54320987654321,0.234567901234568,0.0740740740740741
"Nutmeg","2023-07-27",55,67,18,15,155,0.354838709677419,0.432258064516129,0.116129032258065,0.0967741935483871
"Riley","2023-07-27",0,48,21,4,73,0,0.657534246575342,0.287671232876712,0.0547945205479452
"River","2023-07-27",122,123,32,2,279,0.437275985663082,0.440860215053763,0.114695340501792,0.00716845878136201
"Robin","2023-07-27",0,53,17,11,81,0,0.654320987654321,0.209876543209877,0.135802469135802
"Rocky","2023-07-27",159,106,11,0,276,0.576086956521739,0.384057971014493,0.0398550724637681,0
"Rory","2023-07-27",24,126,25,0,175,0.137142857142857,0.72,0.142857142857143,0
"Rowan","2023-07-27",113,124,0,1,238,0.474789915966387,0.521008403361345,0,0.00420168067226891
